LF_hip_tau_ff,LF_thigh_tau_ff,LF_calf_tau_ff,RF_hip_tau_ff,RF_thigh_tau_ff,RF_calf_tau_ff,LR_hip_tau_ff,LR_thigh_tau_ff,LR_calf_tau_ff,RR_hip_tau_ff,RR_thigh_tau_ff,RR_calf_tau_ff,LF_hip_tau_actual,LF_thigh_tau_actual,LF_calf_tau_actual,RF_hip_tau_actual,RF_thigh_tau_actual,RF_calf_tau_actual,LR_hip_tau_actual,LR_thigh_tau_actual,LR_calf_tau_actual,RR_hip_tau_actual,RR_thigh_tau_actual,RR_calf_tau_actual,LF_hip_q_des,LF_thigh_q_des,LF_calf_q_des,RF_hip_q_des,RF_thigh_q_des,RF_calf_q_des,LR_hip_q_des,LR_thigh_q_des,LR_calf_q_des,RR_hip_q_des,RR_thigh_q_des,RR_calf_q_des,LF_hip_q,LF_thigh_q,LF_calf_q,RF_hip_q,RF_thigh_q,RF_calf_q,LR_hip_q,LR_thigh_q,LR_calf_q,RR_hip_q,RR_thigh_q,RR_calf_q,LF_hip_qd_des,LF_thigh_qd_des,LF_calf_qd_des,RF_hip_qd_des,RF_thigh_qd_des,RF_calf_qd_des,LR_hip_qd_des,LR_thigh_qd_des,LR_calf_qd_des,RR_hip_qd_des,RR_thigh_qd_des,RR_calf_qd_des,LF_hip_qd,LF_thigh_qd,LF_calf_qd,RF_hip_qd,RF_thigh_qd,RF_calf_qd,LR_hip_qd,LR_thigh_qd,LR_calf_qd,RR_hip_qd,RR_thigh_qd,RR_calf_qd
0,0,0,0,0,0,0,0,0,0,0,0,-0.521509,0.0782878,-0.307526,-3.24189,-2.53704,-10.2811,1.57003,3.36958,-11.8048,1.67447,-1.64391,0.145552,0.113192,-0.869023,1.23969,0.194364,-0.71929,1.39862,-0.198897,-0.89723,1.33084,-0.0556554,-0.607585,1.2554,0.0670796,-0.791165,1.53893,-0.0301625,-0.779302,1.51231,0.0413335,-0.713345,1.44949,-0.00561682,-0.6895,1.46682,0,0,0,0,0,0,0,0,0,0,0,0,-1.35606,-0.341953,1.40774,-0.794194,0.0117104,-0.0838063,0.11861,1.00894,-0.981019,0.370044,-0.578502,-0.229952
0,0,0,0,0,0,0,0,0,0,0,0,-0.382094,0.0674084,-0.410722,-3.04416,-2.47007,-10.2847,1.57717,3.23836,-11.6716,1.53377,-1.49469,-0.00565477,0.113192,-0.869023,1.23969,0.194364,-0.71929,1.39862,-0.198897,-0.89723,1.33084,-0.0556554,-0.607585,1.2554,0.0641599,-0.791727,1.54179,-0.0322514,-0.779504,1.51219,0.0415258,-0.711075,1.44727,-0.00442469,-0.691026,1.46677,0,0,0,0,0,0,0,0,0,0,0,0,-1.45985,-0.281183,1.43347,-1.04445,-0.100901,-0.0620203,0.0961508,1.135,-1.10944,0.596068,-0.763266,-0.0246107
0,0,0,0,0,0,0,0,0,0,0,0,-0.242612,0.0538941,-0.5096,-2.85637,-2.40771,-10.2919,1.58263,3.10723,-11.5408,1.38499,-1.35651,-0.106849,0.113192,-0.869023,1.23969,0.194364,-0.71929,1.39862,-0.198897,-0.89723,1.33084,-0.0556554,-0.607585,1.2554,0.0610542,-0.792172,1.54469,-0.0347593,-0.779894,1.51211,0.0416839,-0.70858,1.44483,-0.0028023,-0.69285,1.46695,0,0,0,0,0,0,0,0,0,0,0,0,-1.55288,-0.222534,1.4496,-1.25394,-0.194845,-0.0385831,0.0790536,1.24749,-1.22028,0.811195,-0.911965,0.0877508
0,0,0,0,0,0,0,0,0,0,0,0,1.67119,-1.27889,-8.36249,5.98797,1.82467,-0.107754,-8.6885,-6.696,-4.25742,-1.69964,2.59885,-4.11064,0.113192,-0.869023,1.23969,0.194364,-0.71929,1.39862,-0.198897,-0.89723,1.33084,-0.0556554,-0.607585,1.2554,0.057786,-0.792545,1.5472,-0.0373689,-0.780801,1.51285,0.0407748,-0.707173,1.44414,-0.00252203,-0.692806,1.46117,0,0,0,0,0,0,0,0,0,0,0,0,-1.63407,-0.186612,1.25434,-1.30478,-0.453675,0.368299,-0.454572,0.703163,-0.348573,0.140133,0.0220752,-2.88895
0,0,0,0,0,0,0,0,0,0,0,0,1.80983,-1.28565,-8.34012,6.09167,1.98131,-0.333294,-8.39441,-6.46603,-4.67235,-1.37251,2.13051,-2.44896,0.113192,-0.869023,1.23969,0.194364,-0.71929,1.39862,-0.198897,-0.89723,1.33084,-0.0556554,-0.607585,1.2554,0.0543708,-0.792873,1.54935,-0.0400766,-0.782149,1.51424,0.0390136,-0.70667,1.44481,-0.00329376,-0.691501,1.45163,0,0,0,0,0,0,0,0,0,0,0,0,-1.70763,-0.163805,1.07257,-1.35389,-0.674021,0.692899,-0.880581,0.251832,0.335036,-0.385867,0.652673,-4.76726
0,0,0,0,0,0,0,0,0,0,0,0,2.61845,-2.20261,-9.82582,7.71016,2.22277,-3.81484,-6.69703,-5.84273,-3.58644,-1.37791,2.19114,-3.50325,0.113192,-0.869023,1.23969,0.194364,-0.71929,1.39862,-0.198897,-0.89723,1.33084,-0.0556554,-0.607585,1.2554,0.0512203,-0.79322,1.55114,-0.0426729,-0.78351,1.51541,0.0368799,-0.707225,1.44694,-0.00477864,-0.688613,1.43691,0,0,0,0,0,0,0,0,0,0,0,0,-1.57521,-0.173713,0.899426,-1.29811,-0.68076,0.58612,-1.06683,-0.277485,1.06905,-0.742437,1.444,-7.3643
0,0,0,0,0,0,0,0,0,0,0,0,2.64675,-2.18723,-9.79321,7.76016,2.26698,-3.79662,-6.5399,-5.56142,-4.01758,-1.15508,1.70884,-1.76287,0.113192,-0.869023,1.23969,0.194364,-0.71929,1.39862,-0.198897,-0.89723,1.33084,-0.0556554,-0.607585,1.2554,0.0483113,-0.793606,1.55261,-0.0451476,-0.784901,1.51637,0.0345371,-0.708661,1.45017,-0.00672838,-0.684765,1.41926,0,0,0,0,0,0,0,0,0,0,0,0,-1.45453,-0.19281,0.734449,-1.23739,-0.695402,0.482241,-1.17143,-0.718215,1.6149,-0.974868,1.9239,-8.82264
0,0,0,0,0,0,0,0,0,0,0,0,2.67368,-2.16612,-9.75479,7.80404,2.31603,-3.77362,-6.41732,-5.29796,-4.3874,-0.980375,1.35346,-0.504346,0.113192,-0.869023,1.23969,0.194364,-0.71929,1.39862,-0.198897,-0.89723,1.33084,-0.0556554,-0.607585,1.2554,0.0456601,-0.794038,1.55379,-0.0474587,-0.786318,1.51713,0.0321513,-0.710785,1.45413,-0.00836117,-0.682337,1.40594,0,0,0,0,0,0,0,0,0,0,0,0,-1.32559,-0.215934,0.590449,-1.15552,-0.708209,0.377523,-1.19291,-1.06197,1.97899,-0.816399,1.2139,-6.66172
0,0,0,0,0,0,0,0,0,0,0,0,2.68875,-2.1416,-9.71822,7.83244,2.36492,-3.74391,-6.335,-5.06237,-4.68819,-1.01063,1.63562,-1.1851,0.113192,-0.869023,1.23969,0.194364,-0.71929,1.39862,-0.198897,-0.89723,1.33084,-0.0556554,-0.607585,1.2554,0.0432853,-0.794518,1.55472,-0.0495683,-0.787741,1.51769,0.0298072,-0.713429,1.45849,-0.00970439,-0.681114,1.39617,0,0,0,0,0,0,0,0,0,0,0,0,-1.18739,-0.240296,0.465206,-1.05479,-0.711893,0.280313,-1.17204,-1.32211,2.17626,-0.671608,0.611289,-4.88101
0,0,0,0,0,0,0,0,0,0,0,0,2.6909,-2.115,-9.68351,7.84536,2.40948,-3.71212,-6.27511,-4.85297,-4.9174,-1.04273,1.90025,-1.7826,0.113192,-0.869023,1.23969,0.194364,-0.71929,1.39862,-0.198897,-0.89723,1.33084,-0.0556554,-0.607585,1.2554,0.0411314,-0.795016,1.55542,-0.0515183,-0.789146,1.51812,0.0266328,-0.716381,1.45883,-0.0108637,-0.680832,1.38927,0,0,0,0,0,0,0,0,0,0,0,0,-1.07696,-0.248968,0.349585,-0.975034,-0.702246,0.214733,-1.58719,-1.47585,0.172983,-0.579663,0.1412,-3.45416
0,0,0,0,0,0,0,0,0,0,0,0,2.7003,-2.09573,-9.64668,7.86398,2.44679,-3.69222,-5.97231,-4.68754,-3.92614,-1.05392,2.12682,-2.28877,0.113192,-0.869023,1.23969,0.194364,-0.71929,1.39862,-0.198897,-0.89723,1.33084,-0.0556554,-0.607585,1.2554,0.0392605,-0.795553,1.55593,-0.0532339,-0.790517,1.51841,0.0226495,-0.719866,1.45632,-0.0118113,-0.681337,1.38469,0,0,0,0,0,0,0,0,0,0,0,0,-0.935429,-0.26811,0.252635,-0.857775,-0.685666,0.144309,-1.99164,-1.74261,-1.25708,-0.473792,-0.252586,-2.28979
0,0,0,0,0,0,0,0,0,0,0,0,2.68566,-2.07007,-9.61336,7.85682,2.47964,-3.66566,-5.65058,-4.44961,-3.13568,-1.07843,2.33887,-2.73357,-0.108653,-0.766174,1.49145,-0.152923,-0.866142,1.15397,0.0564767,-0.535788,1.12905,0.295838,-0.856262,1.1726,0.0378029,-0.79618,1.55629,-0.0545725,-0.791856,1.51849,0.0189504,-0.724116,1.45651,-0.0124266,-0.682575,1.38207,0,0,0,0,0,0,0,0,0,0,0,0,-0.728824,-0.313958,0.180291,-0.669295,-0.669159,0.042838,-1.84955,-2.12482,0.0975876,-0.307646,-0.618885,-1.30797
0,0,0,0,0,0,0,0,0,0,0,0,-4.02927,1.05719,-2.03535,-2.61588,-1.89402,-10.9572,2.05056,6.71225,-9.87255,9.40176,-4.90117,-5.63022,-0.108653,-0.766174,1.49145,-0.152923,-0.866142,1.15397,0.0564767,-0.535788,1.12905,0.295838,-0.856262,1.1726,0.0364945,-0.796799,1.5569,-0.0558158,-0.793082,1.5182,0.0164739,-0.727376,1.45658,-0.0124511,-0.684417,1.38097,0,0,0,0,0,0,0,0,0,0,0,0,-0.654181,-0.309248,0.307454,-0.621658,-0.613356,-0.147726,-1.23826,-1.62982,0.0362712,-0.0122788,-0.920875,-0.552245
0,0,0,0,0,0,0,0,0,0,0,0,-4.02734,1.07339,-2.11738,-2.60239,-1.88512,-10.8531,1.81921,6.56255,-9.84407,9.25481,-4.69492,-5.97495,-0.108653,-0.766174,1.49145,-0.152923,-0.866142,1.15397,0.0564767,-0.535788,1.12905,0.295838,-0.856262,1.1726,0.0353232,-0.797391,1.55774,-0.0569638,-0.794205,1.51758,0.0150232,-0.729809,1.45654,-0.0119561,-0.686718,1.38103,0,0,0,0,0,0,0,0,0,0,0,0,-0.585653,-0.296237,0.418028,-0.573994,-0.561314,-0.309465,-0.725367,-1.21696,-0.0236065,0.247545,-1.15057,0.0332482
0,0,0,0,0,0,0,0,0,0,0,0,-4.02647,1.08466,-2.19775,-2.59179,-1.87746,-10.7536,1.60629,6.42913,-9.81271,9.11005,-4.51104,-6.26969,-0.108653,-0.766174,1.49145,-0.152923,-0.866142,1.15397,0.0564767,-0.535788,1.12905,0.295838,-0.856262,1.1726,0.0342757,-0.797944,1.55877,-0.0580197,-0.79523,1.51668,0.0144375,-0.731546,1.45637,-0.0110012,-0.689357,1.38199,0,0,0,0,0,0,0,0,0,0,0,0,-0.523755,-0.276292,0.514722,-0.527975,-0.512685,-0.447342,-0.292855,-0.86835,-0.0840038,0.477443,-1.31948,0.47791
0,0,0,0,0,0,0,0,0,0,0,0,-4.02599,1.09126,-2.27698,-2.58312,-1.87102,-10.6578,1.4076,6.30693,-9.77747,8.96645,-4.34742,-6.52069,-0.108653,-0.766174,1.49145,-0.152923,-0.866142,1.15397,0.0564767,-0.535788,1.12905,0.295838,-0.856262,1.1726,0.0333378,-0.798445,1.55997,-0.0589896,-0.796165,1.51555,0.0145848,-0.732686,1.45608,-0.00963757,-0.692232,1.3836,0,0,0,0,0,0,0,0,0,0,0,0,-0.468952,-0.250551,0.599665,-0.484955,-0.467203,-0.565451,0.0736397,-0.569947,-0.146392,0.6818,-1.43763,0.80653
0,0,0,0,0,0,0,0,0,0,0,0,-4.02525,1.09342,-2.35543,-2.57553,-1.86573,-10.5649,1.21994,6.19192,-9.7375,8.82336,-4.20208,-6.7334,-0.108653,-0.766174,1.49145,-0.152923,-0.866142,1.15397,0.0564767,-0.535788,1.12905,0.295838,-0.856262,1.1726,0.0324945,-0.798885,1.56132,-0.0598817,-0.797014,1.51422,0.0153558,-0.733308,1.45565,-0.00790949,-0.69526,1.38568,0,0,0,0,0,0,0,0,0,0,0,0,-0.421649,-0.21997,0.674555,-0.446047,-0.42467,-0.667122,0.385524,-0.310765,-0.211711,0.864042,-1.51367,1.03999
0,0,0,0,0,0,0,0,0,0,0,0,-4.02361,1.09133,-2.43335,-2.56822,-1.86151,-10.474,1.04087,6.08098,-9.69213,8.6804,-4.07324,-6.91253,-0.108653,-0.766174,1.49145,-0.152923,-0.866142,1.15397,0.0564767,-0.535788,1.12905,0.295838,-0.856262,1.1726,0.0317302,-0.799256,1.5628,-0.060706,-0.797784,1.51271,0.0166596,-0.733472,1.45509,-0.00585575,-0.69837,1.38807,0,0,0,0,0,0,0,0,0,0,0,0,-0.382168,-0.18536,0.740747,-0.412134,-0.384935,-0.75508,0.651877,-0.0822372,-0.280506,1.02687,-1.55507,1.19587
0,0,0,0,0,0,0,0,0,0,0,0,-4.02042,1.08515,-2.51089,-2.56045,-1.85828,-10.3847,0.868576,5.97165,-9.64091,8.53737,-3.95924,-7.06222,-0.108653,-0.766174,1.49145,-0.152923,-0.866142,1.15397,0.0564767,-0.535788,1.12905,0.295838,-0.856262,1.1726,0.0310287,-0.799551,1.5644,-0.0614738,-0.79848,1.51104,0.0184195,-0.733227,1.45439,-0.00351089,-0.701506,1.39065,0,0,0,0,0,0,0,0,0,0,0,0,-0.350741,-0.147417,0.799324,-0.383894,-0.347886,-0.831563,0.879949,0.122291,-0.353024,1.17243,-1.56823,1.28892
0,0,0,0,0,0,0,0,0,0,0,0,-4.01509,1.07502,-2.58814,-2.55154,-1.85594,-10.2966,0.701743,5.86205,-9.58347,8.39425,-3.85857,-7.18608,-0.108653,-0.766174,1.49145,-0.152923,-0.866142,1.15397,0.0564767,-0.535788,1.12905,0.295838,-0.856262,1.1726,0.0303737,-0.799764,1.5661,-0.0621974,-0.799107,1.50925,0.0205706,-0.732611,1.45353,-0.00090598,-0.704623,1.39331,0,0,0,0,0,0,0,0,0,0,0,0,-0.327502,-0.106739,0.851155,-0.361813,-0.313435,-0.898421,1.07555,0.307966,-0.429294,1.30246,-1.55865,1.33152
0,0,0,0,0,0,0,0,0,0,0,0,-4.00706,1.06109,-2.66512,-2.54087,-1.85435,-10.2092,0.539409,5.75073,-9.51957,8.25109,-3.76984,-7.28727,-0.108653,-0.766174,1.49145,-0.152923,-0.866142,1.15397,0.0564767,-0.535788,1.12905,0.295838,-0.856262,1.1726,0.0297487,-0.799892,1.56789,-0.0628898,-0.79967,1.50733,0.0230573,-0.731654,1.45251,0.00193079,-0.707685,1.39598,0,0,0,0,0,0,0,0,0,0,0,0,-0.312491,-0.0638516,0.896944,-0.346209,-0.281512,-0.957192,1.24337,0.478747,-0.509181,1.41838,-1.53103,1.33403
0,0,0,0,0,0,0,0,0,0,0,0,-3.99581,1.04347,-2.74183,-2.5279,-1.85343,-10.1224,0.380897,5.63662,-9.44908,8.10802,-3.69179,-7.36857,-0.104383,-0.743821,1.33749,0.0293593,-0.79057,1.28919,-0.053333,-0.725576,1.33366,0.187172,-0.784036,1.18188,0.0291374,-0.79993,1.56977,-0.0635643,-0.800174,1.50531,0.0258318,-0.730379,1.45132,0.00497409,-0.710665,1.39859,0,0,0,0,0,0,0,0,0,0,0,0,-0.305637,-0.0192132,0.937273,-0.337229,-0.252052,-1.00917,1.38723,0.637673,-0.59245,1.52165,-1.48988,1.30563
0,0,0,0,0,0,0,0,0,0,0,0,-3.85278,1.69289,-7.43707,2.95632,0.414121,-5.97927,-3.06856,-0.174759,-3.23378,4.70512,-1.45618,-7.15427,-0.104383,-0.743821,1.33749,0.0293593,-0.79057,1.28919,-0.053333,-0.725576,1.33366,0.187172,-0.784036,1.18188,0.0286338,-0.799917,1.57146,-0.0640885,-0.800686,1.50323,0.0287309,-0.729296,1.4505,0.00810327,-0.713698,1.40127,0,0,0,0,0,0,0,0,0,0,0,0,-0.2518,0.00649029,0.843633,-0.262088,-0.255979,-1.04035,1.44954,0.541534,-0.41439,1.56459,-1.5164,1.34074
0,0,0,0,0,0,0,0,0,0,0,0,-3.86459,1.67965,-7.44086,2.93448,0.431443,-5.90125,-3.18669,-0.159181,-3.29795,4.58978,-1.35194,-7.25227,-0.104383,-0.743821,1.33749,0.0293593,-0.79057,1.28919,-0.053333,-0.725576,1.33366,0.187172,-0.784036,1.18188,0.0282154,-0.79986,1.57298,-0.064491,-0.801201,1.50109,0.0317299,-0.728373,1.44996,0.0113027,-0.716766,1.40399,0,0,0,0,0,0,0,0,0,0,0,0,-0.209223,0.0288384,0.76008,-0.201259,-0.257729,-1.07353,1.4995,0.461201,-0.270291,1.59971,-1.53391,1.35667
0,0,0,0,0,0,0,0,0,0,0,0,-3.87333,1.66675,-7.44469,2.91614,0.447782,-5.82026,-3.30164,-0.146687,-3.35378,4.47624,-1.25115,-7.34163,-0.104383,-0.743821,1.33749,0.0293593,-0.79057,1.28919,-0.053333,-0.725576,1.33366,0.187172,-0.784036,1.18188,0.0278612,-0.799763,1.57435,-0.0647976,-0.801717,1.49887,0.034806,-0.727583,1.44964,0.0145567,-0.719853,1.4067,0,0,0,0,0,0,0,0,0,0,0,0,-0.177097,0.0485433,0.685038,-0.153285,-0.257782,-1.10751,1.53805,0.394907,-0.155315,1.62701,-1.54382,1.35735
0,0,0,0,0,0,0,0,0,0,0,0,-3.87876,1.65398,-7.44827,2.90135,0.463276,-5.73682,-3.4132,-0.137234,-3.40195,4.36497,-1.15356,-7.42341,-0.104383,-0.743821,1.33749,0.0293593,-0.79057,1.28919,-0.053333,-0.725576,1.33366,0.187172,-0.784036,1.18188,0.0275519,-0.79963,1.57558,-0.0650314,-0.80223,1.49659,0.0379381,-0.726901,1.44951,0.01785,-0.722948,1.40939,0,0,0,0,0,0,0,0,0,0,0,0,-0.154633,0.0662022,0.617131,-0.116909,-0.256534,-1.14133,1.56605,0.341035,-0.0652247,1.64664,-1.54736,1.34601
0,0,0,0,0,0,0,0,0,0,0,0,-3.88072,1.64118,-7.45135,2.89018,0.478044,-5.65142,-3.52116,-0.13076,-3.44308,4.25635,-1.05895,-7.4985,-0.104383,-0.743821,1.33749,0.0293593,-0.79057,1.28919,-0.053333,-0.725576,1.33366,0.187172,-0.784036,1.18188,0.0272698,-0.799466,1.57669,-0.0652134,-0.802738,1.49424,0.0411067,-0.726305,1.44952,0.0211676,-0.726039,1.41205,0,0,0,0,0,0,0,0,0,0,0,0,-0.141067,0.0822981,0.555226,-0.0909966,-0.254305,-1.17426,1.5843,0.298131,0.00361756,1.65883,-1.54557,1.32531
0,0,0,0,0,0,0,0,0,0,0,0,-3.87904,1.6282,-7.45371,2.88268,0.492187,-5.5645,-3.62534,-0.127196,-3.47772,4.15073,-0.967112,-7.56767,-0.104383,-0.743821,1.33749,0.0293593,-0.79057,1.28919,-0.053333,-0.725576,1.33366,0.187172,-0.784036,1.18188,0.0269985,-0.799271,1.57769,-0.0653624,-0.803241,1.49183,0.0442938,-0.725775,1.44963,0.0244955,-0.729118,1.41464,0,0,0,0,0,0,0,0,0,0,0,0,-0.135658,0.0972171,0.498391,-0.0745101,-0.251351,-1.20575,1.59357,0.264885,0.0543372,1.66391,-1.53934,1.29745
0,0,0,0,0,0,0,0,0,0,0,0,-3.8736,1.6149,-7.45519,2.87891,0.505791,-5.47642,-3.72559,-0.126466,-3.50634,4.04835,-0.877866,-7.63159,-0.104383,-0.743821,1.33749,0.0293593,-0.79057,1.28919,-0.053333,-0.725576,1.33366,0.187172,-0.784036,1.18188,0.0267231,-0.799049,1.57858,-0.0654954,-0.803737,1.48936,0.0474831,-0.725295,1.44981,0.02782,-0.732177,1.41717,0,0,0,0,0,0,0,0,0,0,0,0,-0.137679,0.111264,0.445869,-0.0664867,-0.247874,-1.23538,1.59462,0.240125,0.0896262,1.66228,-1.52942,1.26422
0,0,0,0,0,0,0,0,0,0,0,0,-4.30102,0.594254,-5.82146,1.20267,-1.20915,-3.1262,-2.45447,0.114747,-6.74053,2.33466,-2.43075,-4.45584,-0.104383,-0.743821,1.33749,0.0293593,-0.79057,1.28919,-0.053333,-0.725576,1.33366,0.187172,-0.784036,1.18188,0.0260054,-0.798793,1.57939,-0.0660442,-0.804397,1.48712,0.0503113,-0.724726,1.44984,0.030765,-0.73538,1.41992,0,0,0,0,0,0,0,0,0,0,0,0,-0.358872,0.12774,0.40611,-0.27443,-0.329952,-1.12103,1.41411,0.284676,0.0155291,1.4725,-1.60169,1.37694
0,0,0,0,0,0,0,0,0,0,0,0,-4.16889,0.578351,-5.82595,1.32311,-1.14831,-3.11612,-2.44907,0.0753908,-6.70442,2.3412,-2.29852,-4.59481,-0.104383,-0.743821,1.33749,0.0293593,-0.79057,1.28919,-0.053333,-0.725576,1.33366,0.187172,-0.784036,1.18188,0.0248775,-0.798504,1.58013,-0.0669809,-0.805202,1.48508,0.0527995,-0.724069,1.44973,0.0333576,-0.738699,1.42286,0,0,0,0,0,0,0,0,0,0,0,0,-0.563941,0.144332,0.369925,-0.468321,-0.402702,-1.01804,1.2441,0.328187,-0.054932,1.29628,-1.6596,1.46731
0,0,0,0,0,0,0,0,0,0,0,0,2.98839,-1.75296,-11.8644,2.19745,0.820012,3.09581,-7.66641,-3.39847,-2.81864,-3.64439,5.34318,-7.86152,0.183032,-0.858214,1.10049,0.0884311,-0.692444,1.45586,-0.113111,-0.810389,1.42313,-0.0913101,-0.53007,1.13416,0.023414,-0.798108,1.58061,-0.0678891,-0.806823,1.48695,0.054045,-0.724099,1.45091,0.0352756,-0.741736,1.42559,0,0,0,0,0,0,0,0,0,0,0,0,-0.731725,0.198086,0.240506,-0.45411,-0.81047,0.936351,0.622761,-0.014629,0.589692,0.958995,-1.51823,1.36686
0,0,0,0,0,0,0,0,0,0,0,0,2.98839,-1.75296,-11.8644,2.19745,0.820012,3.09581,-7.66641,-3.39847,-2.81864,-3.64439,5.34318,-7.86152,0.183032,-0.858214,1.10049,0.0884311,-0.692444,1.45586,-0.113111,-0.810389,1.42313,-0.0913101,-0.53007,1.13416,0.023414,-0.798108,1.58061,-0.0678891,-0.806823,1.48695,0.054045,-0.724099,1.45091,0.0352756,-0.741736,1.42559,0,0,0,0,0,0,0,0,0,0,0,0,-0.731725,0.198086,0.240506,-0.45411,-0.81047,0.936351,0.622761,-0.014629,0.589692,0.958995,-1.51823,1.36686
0,0,0,0,0,0,0,0,0,0,0,0,3.11619,-1.79172,-11.8142,2.21759,1.07252,2.06243,-7.39311,-3.22618,-3.17633,-3.53329,5.36358,-7.8933,0.183032,-0.858214,1.10049,0.0884311,-0.692444,1.45586,-0.113111,-0.810389,1.42313,-0.0913101,-0.53007,1.13416,0.0216564,-0.797616,1.58087,-0.0688712,-0.808951,1.4914,0.0542431,-0.72465,1.45306,0.0365993,-0.744507,1.42813,0,0,0,0,0,0,0,0,0,0,0,0,-0.878833,0.245895,0.127991,-0.491077,-1.0639,2.2251,0.0990393,-0.275682,1.0759,0.661832,-1.38533,1.26821
0,0,0,0,0,0,0,0,0,0,0,0,3.24247,-1.83038,-11.7656,2.26554,1.26308,1.28456,-7.13719,-3.07911,-3.48399,-3.42441,5.38025,-7.92007,0.183032,-0.858214,1.10049,0.0884311,-0.692444,1.45586,-0.113111,-0.810389,1.42313,-0.0913101,-0.53007,1.13416,0.0196463,-0.79704,1.58093,-0.0699819,-0.81135,1.49743,0.0535657,-0.72558,1.45591,0.0374009,-0.747025,1.43047,0,0,0,0,0,0,0,0,0,0,0,0,-1.00506,0.288084,0.0305829,-0.555311,-1.19982,3.01157,-0.338705,-0.465152,1.42381,0.400842,-1.25921,1.1709
0,0,0,0,0,0,0,0,0,0,0,0,3.36589,-1.86876,-11.7187,2.33098,1.40302,0.710623,-6.89799,-2.95647,-3.74337,-3.31797,5.39275,-7.94167,0.183032,-0.858214,1.10049,0.0884311,-0.692444,1.45586,-0.113111,-0.810389,1.42313,-0.0913101,-0.53007,1.13416,0.0174496,-0.796391,1.5808,-0.0708579,-0.813572,1.50416,0.0521964,-0.726778,1.45922,0.0377737,-0.749313,1.43262,0,0,0,0,0,0,0,0,0,0,0,0,-1.09834,0.324477,-0.0625501,-0.43801,-1.1109,3.36737,-0.684626,-0.599089,1.65438,0.186404,-1.14398,1.07299
0,0,0,0,0,0,0,0,0,0,0,0,3.47843,-1.90643,-11.6684,2.29861,1.42521,0.330682,-6.68396,-2.85355,-3.95792,-3.22194,5.40377,-7.9571,0.183032,-0.858214,1.10049,0.0884311,-0.692444,1.45586,-0.113111,-0.810389,1.42313,-0.0913101,-0.53007,1.13416,0.0150946,-0.795678,1.58052,-0.0715009,-0.815501,1.51113,0.0502535,-0.72814,1.46279,0.0377654,-0.751382,1.43457,0,0,0,0,0,0,0,0,0,0,0,0,-1.1775,0.356635,-0.144707,-0.321521,-0.964495,3.48403,-0.971432,-0.680768,1.78519,-0.00418588,-1.03446,0.978119
0,0,0,0,0,0,0,0,0,0,0,0,3.58866,-1.9439,-11.6186,2.25965,1.40988,0.0633112,-6.48227,-2.77187,-4.13043,-3.12639,5.41108,-7.96835,0.183032,-0.858214,1.10049,0.0884311,-0.692444,1.45586,-0.113111,-0.810389,1.42313,-0.0913101,-0.53007,1.13416,0.012607,-0.794908,1.58008,-0.0719051,-0.817064,1.518,0.0478325,-0.729576,1.46644,0.0374168,-0.753241,1.43634,0,0,0,0,0,0,0,0,0,0,0,0,-1.24382,0.384953,-0.217052,-0.202097,-0.78114,3.43638,-1.21051,-0.71803,1.8261,-0.174283,-0.929674,0.886086
0,0,0,0,0,0,0,0,0,0,0,0,3.69645,-1.98116,-11.5694,2.21207,1.36507,-0.119046,-6.2901,-2.71016,-4.26046,-3.03088,5.41447,-7.9755,0.183032,-0.858214,1.10049,0.0884311,-0.692444,1.45586,-0.113111,-0.810389,1.42313,-0.0913101,-0.53007,1.13416,0.0100093,-0.794088,1.57952,-0.0720616,-0.818216,1.52456,0.0449957,-0.731009,1.46997,0.0367624,-0.754898,1.43794,0,0,0,0,0,0,0,0,0,0,0,0,-1.29884,0.409961,-0.280678,-0.0782379,-0.576199,3.28062,-1.4184,-0.716709,1.76499,-0.327216,-0.828418,0.796334
0,0,0,0,0,0,0,0,0,0,0,0,5.84009,-2.12877,-14.2306,4.8539,4.06126,-3.70154,-4.03401,-2.02303,-2.2877,-3.67857,7.15905,-9.51155,0.183032,-0.858214,1.10049,0.0884311,-0.692444,1.45586,-0.113111,-0.810389,1.42313,-0.0913101,-0.53007,1.13416,0.00795432,-0.793233,1.5788,-0.0712211,-0.817382,1.52594,0.0416626,-0.732514,1.47156,0.036367,-0.756139,1.43897,0,0,0,0,0,0,0,0,0,0,0,0,-1.02747,0.427744,-0.357585,0.420259,0.416756,0.688184,-1.66658,-0.752273,0.796245,-0.197689,-0.620411,0.516793
0,0,0,0,0,0,0,0,0,0,0,0,5.76605,-2.16332,-14.1707,4.57944,3.53978,-2.44661,-3.80992,-1.96011,-1.85111,-3.73147,7.09227,-9.40279,0.183032,-0.858214,1.10049,0.0884311,-0.692444,1.45586,-0.113111,-0.810389,1.42313,-0.0913101,-0.53007,1.13416,0.00639643,-0.792355,1.57797,-0.0693238,-0.815017,1.52376,0.0377887,-0.734178,1.4717,0.0361966,-0.756995,1.4395,0,0,0,0,0,0,0,0,0,0,0,0,-0.778946,0.438687,-0.417164,0.948642,1.18266,-1.09063,-1.93693,-0.831846,0.0686942,-0.0851814,-0.428137,0.266239
